Sample	Tax.ID	Genome.Size	Bin.Size	Hits.per.Bin	Obs.CV	Sim.CV	Total.Hits	Delta.CV
GU42	2850	194725	1000	0.0357142857142857	7.70081580759884	5.19572725783887	7	2.50508854975997
GU42	35128	172641	1000	0.0459770114942529	4.56836318570796	4.55465836157858	8	0.0137048241293813
GU42	85643	4574586	1000	0.00109265734265734	30.239044712699	30.2357375484439	5	0.00330716425511213
GU42	96563	4547930	1000	0.0010991426687184	30.1496239462204	30.1463069721619	5	0.0033169740584249
GU42	101510	9702737	1000	0.00051525144270404	44.0454301551395	44.0431597134308	5	0.00227044170870982
GU42	176279	2643840	1000	0.00302457466918715	18.1590106851124	18.1555685379669	8	0.00344214714550617
GU42	176280	2564615	1000	0.00428682774746687	15.2434668609942	15.2404846613581	11	0.0029821996361683
GU42	190485	5076188	1000	0.00118156754627806	29.0774798746568	29.0746138265338	6	0.00286604812303537
GU42	195103	3256683	1000	0.00184162062615101	23.2844671574741	23.280887956911	6	0.00357920056312366
GU42	204773	3424307	1000	0.00321074138937536	19.1621977351918	17.6197128225469	11	1.54248491264491
GU42	205922	6438405	1000	0.0015527950310559	25.3594136412249	25.3574419097241	10	0.00197173150078456
GU42	208964	6264404	1000	0.001276731567188	34.2645935378089	27.9687300446928	8	6.29586349311611
GU42	216595	6722539	1000	0.00907198096371208	10.4520694283302	10.5380194387943	61	-0.0859500104640851
GU42	220341	5133713	1000	0.0175267770204479	70.8670220238897	7.57121286089779	90	63.2958091629919
GU42	220664	7074893	1000	0.000847936687394008	39.6442499832373	34.3268585153237	6	5.31739146791359
GU42	223283	6538260	1000	0.00091743119266055	33.0025232251442	32.9999980687882	6	0.0025251563560218
GU42	226186	6293399	1000	0.00174741858617951	23.9032109124681	23.9013092279915	11	0.00190168447658223
GU42	232721	4585154	1000	0.00959232613908873	10.8393506776847	10.1611902282344	44	0.678160449450305
GU42	234621	6895538	1000	0.00304480208786429	19.7495049839037	18.0949836502345	21	1.6545213336692
GU42	245018	3114788	1000	0.00256739409499358	19.713566879211	19.7103962164873	8	0.00317066272362254
GU42	264198	7255290	1000	0.000688989940746865	38.0867416530532	38.0841159767589	5	0.00262567629432198
GU42	266264	6913352	1000	0.00101229211858279	31.4165541717728	31.4142804925904	7	0.00227367918241583
GU42	267608	5810922	1000	0.00103234686854783	31.110017517307	31.1073387359928	6	0.00267878131417376
GU42	267747	2560265	1000	0.0179547228727557	7.55906773111452	7.47734772612665	46	0.0817200049878739
GU42	272620	5694894	1000	0.00105337078651685	35.5668365676223	30.7950188663759	6	4.77181770124645
GU42	295405	5310990	1000	0.000941265060240964	32.5822014199353	32.5791321146047	5	0.00306930533061234
GU42	296543	50653434	1000	0.000177672490376073	75.0162944092562	75.015553825755	9	0.000740583501169567
GU42	296591	5898676	1000	0.00305084745762712	20.8832697187943	18.0769913881754	18	2.80627833061888
GU42	314565	5148708	1000	0.000970873786407767	32.0811446901451	32.0780274424698	5	0.00311724767531985
GU42	331111	5249288	1000	0.00171395924585793	24.1361841690725	24.1338823047602	9	0.00230186431227253
GU42	331112	4643538	1000	0.00129171151776103	27.8088682597894	27.8058714516379	6	0.00299680815157188
GU42	331271	7279116	1000	0.00109875017167971	30.1537705736396	30.1516977928471	8	0.00207278079248496
GU42	334413	1986740	1000	0.00301810865191147	18.1796474280246	18.1750629635619	6	0.00458446446267757
GU42	335284	3101097	1000	0.00161134386077989	29.4638722487673	24.8917605246938	5	4.57211172407357
GU42	338969	4969784	1000	0.00100583383625025	31.5182461287776	31.5150732031803	5	0.00317292559735094
GU42	340322	3363299	1000	0.00148588410104012	25.9268155041816	25.9229582053661	5	0.00385729881550745
GU42	349106	2995049	1000	0.00166833500166833	24.4662979009351	24.4622103025901	5	0.00408759834500216
GU42	351746	5959964	1000	0.00100654252642174	31.5066108435299	31.5039657845724	6	0.00264505895754752
GU42	358220	5196935	1000	0.00884955752212389	11.2589305626197	10.5829963492427	46	0.675934213376991
GU42	362663	4938920	1000	0.00182186234817814	23.4093959773965	23.4070226402033	9	0.00237333719320176
GU42	365044	5366143	1000	0.0104321907600596	11.512601655661	9.82759559493049	56	1.68500606073048
GU42	365046	4070193	1000	0.00319253438113949	17.6722229943824	17.6700464750533	13	0.00217651932909391
GU42	365659	2146611	1000	0.00232774674115456	20.7074775718109	20.7026478309761	5	0.00482974083478283
GU42	367775	18374760	1000	0.00043535045711798	58.6914598198265	47.9165937059215	8	10.774866113905
GU42	367928	2089645	1000	0.00430416068866571	16.8255267953327	15.2096320739212	9	1.61589472141148
GU42	373153	2046115	1000	0.0029296875	18.4526310563068	18.4481144303297	6	0.00451662597712144
GU42	373384	4574284	1000	0.00174825174825175	23.8982176896766	23.8956022878971	8	0.00261540177940489
GU42	375286	4110251	1000	0.00194552529182879	27.7522486000598	22.6494986060315	8	5.10274999402834
GU42	379731	4567418	1000	0.00218866272707376	21.3541518908439	21.351810296415	10	0.00234159442894466
GU42	381666	7416678	1000	0.00094365057967107	36.9008585174682	32.5378882248691	7	4.36297029259911
GU42	381754	6588339	1000	0.000758725341426404	36.2932483884471	36.2904929501804	5	0.00275543826676738
GU42	384676	5888780	1000	0.0032258064516129	20.1733445633369	17.5783912546578	19	2.59495330867911
GU42	391008	4573969	1000	0.00218579234972678	21.3681960688234	21.3658560135711	10	0.00234005525230074
GU42	391735	5597943	1000	0.00160742989819611	24.9243267398611	24.9220976704585	9	0.00222906940257772
GU42	395019	14017432	1000	0.000927312932448819	35.2615744574696	32.8235365177263	13	2.43803793974325
GU42	395495	4909403	1000	0.00264711871309306	20.8560817454243	19.4105394755416	13	1.44554226988268
GU42	397945	5352772	1000	0.00205453866268211	23.965191669834	22.0392173832747	11	1.92597428655929
GU42	398578	6767514	1000	0.00339784310828778	17.8589794908199	17.1261264293814	23	0.732853061438441
GU42	400667	4001457	1000	0.00149887584311766	25.8134291620489	25.8102006653455	6	0.00322849670331493
GU42	400756	116470	1000	0.0423728813559322	4.77421851125002	4.75322032397782	5	0.0209981872721992
GU42	402612	2860382	1000	0.00209643605870021	25.203609867775	21.8174175516881	6	3.38619231608687
GU42	402626	5325729	1000	0.0011263375258119	29.7825425968781	29.7797444051961	6	0.00279819168199325
GU42	405955	5497653	1000	0.000909256228405165	33.1511667138963	33.14815009116	5	0.00301662273622583
GU42	419610	5471154	1000	0.000913575735428467	33.0726450983463	33.0696213128371	5	0.00302378550924232
GU42	420662	4643639	1000	0.00301399354144241	18.1894734092651	18.1875098430727	14	0.00196356619234095
GU42	426355	6899110	1000	0.000724532676423707	37.1402730746284	37.1375804817864	5	0.00269259284200274
GU42	428406	5685358	1000	0.00140671707402849	29.7951313406942	26.6434766141018	8	3.15165472659232
GU42	435590	5163189	1000	0.0158760890609874	8.06678247879141	7.92089356436479	82	0.145888914426617
GU42	435591	4811379	1000	0.00166216496987326	24.5101982481359	24.5076481557315	8	0.00255009240443016
GU42	439843	4823887	1000	0.0184455958549223	69.462219947249	7.37777464472769	89	62.0844453025213
GU42	454169	4983515	1000	0.0178535606820461	70.6045324324154	7.50131435402683	89	63.1032180783886
GU42	465515	2501097	1000	0.00759089093088294	11.4363060049894	11.4340046925569	19	0.00230131243255194
GU42	479437	3632260	1000	0.00137589433131536	26.944383084352	26.9406714789309	5	0.00371160542101023
GU42	481805	4746218	1000	0.0027379949452401	19.0868409605386	19.08482577167	13	0.00201518886861862
GU42	509169	5079002	1000	0.00098405825624877	31.8653392029598	31.862200841886	5	0.00313836107380538
GU42	509173	4048735	1000	0.0037037037037037	16.4032446838141	16.4012124379103	15	0.00203224590375939
GU42	515619	3449685	1000	0.00637496377861489	13.0450480350559	12.4845248048764	22	0.560523230179454
GU42	515620	2831389	1000	0.00211789622308507	21.7102058736718	21.7063670913998	6	0.00383878227195567
GU42	516950	2209198	1000	0.00271370420624152	24.7678040537925	19.1702796733745	6	5.59752438041799
GU42	522306	5306133	1000	0.00150715900527506	25.7415002500519	25.7390721490179	8	0.0024281010340097
GU42	522373	4851126	1000	0.00659385946837008	12.6557405746407	12.2742026339354	32	0.38153794070524
GU42	535289	3796573	1000	0.00579252238020011	13.6886783504801	13.1009966100101	22	0.587681740470032
GU42	543728	6754997	1000	0.0029603315571344	20.1101929588908	18.3521077629413	20	1.75808519594942
GU42	543913	2045720	1000	0.00293111871030777	18.4481144303297	18.4435966982773	6	0.00451773205243455
GU42	548476	2819226	1000	0.00531726338177951	13.6796565148423	13.6772195851347	15	0.00243692970753173
GU42	553199	2495334	1000	0.348418101722066	1.76962721165764	1.69186661099583	870	0.0777606006618188
GU42	559292	12157105	1000	0.000657948844477342	43.577516342734	38.9727459646482	8	4.60477037808577
GU42	571800	3113999	1000	0.0028892455858748	20.546537818014	18.577158705523	9	1.96937911249099
GU42	585394	3592125	1000	0.00417362270450751	16.4505916286258	15.4466740809576	15	1.00391754766821
GU42	585396	5766081	1000	0.0154299583911234	75.9473501841901	8.03270023177442	89	67.9146499524157
GU42	595537	6550056	1000	0.00137362637362637	26.9649953722154	26.9629350088556	9	0.00206036335980286
GU42	596153	4835713	1000	0.00248087657639032	20.0540887879772	20.0520109650762	12	0.00207782290101122
GU42	596154	5070751	1000	0.00157728706624606	25.1619718513913	25.1594878210224	8	0.00248403036889755
GU42	640081	3806980	1000	0.00131302521008403	32.6423009433267	27.578973690215	5	5.06332725311168
GU42	643561	5482170	1000	0.0025528811086798	19.7682964600161	19.7664897320886	14	0.00180672792750869
GU42	657309	5976145	1000	0.00184008029441285	23.2926018822986	23.290650341519	11	0.00195154077958648
GU42	657313	3341681	1000	0.00358959018845348	18.0030786528338	16.6608240781896	12	1.34225457464417
GU42	657314	3757491	1000	0.00319233838786911	17.6729479546922	17.6705901432579	12	0.00235781143437208
GU42	657315	4143550	1000	0.00289505428226779	21.4398333054726	18.5584602111794	12	2.88137309429322
GU42	657317	3698419	1000	0.00405405405405405	15.6758757654201	15.6737492093624	15	0.0021265560577497
GU42	657318	3344951	1000	0.00627615062761506	12.5849381271097	12.5830460751925	21	0.00189205191719743
GU42	657319	2943413	1000	0.00203735144312394	22.135937227468	22.1321722877705	6	0.00376493969751479
GU42	657321	2249085	1000	0.00488671701466015	14.2732921460632	14.2701071970853	11	0.00318494897785548
GU42	657322	3214418	1000	0.00466417910447761	14.6104885736518	14.6082069263759	15	0.00228164727586844
GU42	657323	3545606	1000	0.00394699746264449	15.8879926222319	15.8857445818192	14	0.00224804041269877
GU42	662755	2601311	1000	0.00192086054552439	22.7991160474304	22.794729487888	5	0.00438655954237888
GU42	679935	3734239	1000	0.00160599571734475	24.9365817669273	24.9332397311748	6	0.00334203575253156
GU42	709991	4392288	1000	0.00136549840691853	27.046253165721	27.0431718478882	6	0.00308131783275201
GU42	717959	3763317	1000	0.00132802124833997	27.4262609092116	27.4226145253086	5	0.00364638390299277
GU42	717962	3522704	1000	0.00198637911464245	22.418099501793	22.4149130727816	7	0.00318642901141786
GU42	718252	3321367	1000	0.0036111947035811	17.9489942589929	16.6107311893663	12	1.33826306962651
GU42	718255	4286292	1000	0.00139925373134328	30.8562948145765	26.714536721328	6	4.14175809324842
GU42	742013	6685842	1000	0.00194407058471661	25.91828045856	22.6579892599234	13	3.26029119863664
GU42	757424	5513887	1000	0.00217588395285585	21.4165006577444	21.4145550282904	12	0.00194562945398857
GU42	866768	4570938	1000	0.00174978127734033	23.8877543644396	23.8851378169337	8	0.00261654750590523
GU42	868597	4544477	1000	0.00131984161900572	27.5106006837667	27.507571380888	6	0.00302930287871206
GU42	909952	2494578	1000	0.0244391025641026	6.73071186440968	6.36969127616703	61	0.361020588242646
GU42	983917	5043253	1000	0.00277502477700694	21.5036737144395	18.9567127616151	14	2.5469609528244
GU42	990315	4941214	1000	0.00101153145862836	31.4292831308991	31.4261012231784	5	0.00318190772067339
GU42	994484	6843248	1000	0.00219138056975895	22.7212059156117	21.3385378351215	15	1.38266808049016
GU42	1005048	5186898	1000	0.00289128758673863	19.7751763469872	18.5705812158626	15	1.20459513112461
GU42	1031709	2560282	1000	0.0343481654957065	5.36530948629643	5.39565594248765	88	-0.0303464561912188
GU42	1037911	6019547	1000	0.00680950008304268	12.9372422066682	12.0769820919069	41	0.860260114761324
GU42	1042876	5984790	1000	0.000835282325425994	34.589013665216	34.5861224526566	5	0.00289121255933367
GU42	1091045	2488626	1000	0.143373493975904	2.8713096697716	2.64066937265375	357	0.230640297117847
GU42	1114966	2489623	1000	0.00240867121637896	20.3551713002203	20.3510769213864	6	0.00409437883392272
GU42	1114967	2522885	1000	0.0305071315372425	6.07472561766798	5.71228832287775	77	0.362437294790236
GU42	1114969	2498766	1000	0.3288	1.80860604307287	1.74437026845873	822	0.064235774614134
GU42	1114970	6845832	1000	0.00146049364685264	26.1495672724497	26.147655124641	10	0.00191214780866389
GU42	1124983	6867980	1000	0.00203814237880332	23.66043517803	22.1278720603806	14	1.53256311764939
GU42	1134454	2549775	1000	0.17796942375539	2.66402514200615	2.36826381641517	454	0.295761325590981
GU42	1136179	6371421	1000	0.00298132747528636	20.1270856323965	18.2871786760962	19	1.83990695630038
GU42	1167634	6916670	1000	0.00101185313674472	31.4233742222295	31.4211010365566	7	0.00227318567283064
GU42	1170318	2526138	1000	0.0162183544303797	8.87333551375626	7.88508806934876	41	0.9882474444075
GU42	1171373	3656170	1000	0.00136686714051394	31.9924960438742	27.029609342009	5	4.96288670186527
GU42	1196325	6260702	1000	0.000958160332162248	37.2931314527484	32.2903473741972	6	5.00278407855115
GU42	1207075	6183388	1000	0.00161681487469685	24.8515563790908	24.849544350744	10	0.00201202834685077
GU42	1215088	5956110	1000	0.00100704934541793	31.4986750003111	31.4960292748954	6	0.00264572541568242
GU42	1234380	2519002	1000	0.00357001190003967	16.7099332580515	16.7066082206232	9	0.00332503742828294
GU42	1245471	6484828	1000	0.00107924761023743	34.5034733039904	30.4232032563617	7	4.08027004762873
GU42	1246301	7148516	1000	0.00153846153846154	25.477260094593	25.4754759095653	11	0.00178418502770228
GU42	1282356	5512241	1000	0.00507798331519768	13.9987181842852	13.9974424980276	28	0.0012756862575678
GU42	1288394	5024500	1000	0.000994826900119379	37.5041311953286	31.6891123379045	5	5.81501885742407
GU42	1331671	6870827	1000	0.0010186263096624	31.3186369133339	31.3163561250063	7	0.00228078832750711
GU42	1415630	7012672	1000	0.00812660393498717	11.6200168210094	11.0477369387699	57	0.572279882239576
