Sample	Tax.ID	Genome.Size	Bin.Size	Hits.per.Bin	Obs.CV	Sim.CV	Total.Hits	Delta.CV
GU1495	882	3773159	1000	0.00370860927152318	27.0385173235166	16.3903206507158	14	10.6481966728008
GU1495	883	4040304	1000	0.00593765462642256	17.9409655403892	12.9389500909249	24	5.00201544946431
GU1495	10632	5130	1000	1.57142857142857	0.889175803098255	0.699205898780101	11	0.189969904318154
GU1495	10680	11624	1000	1	1.22474487139159	1	13	0.224744871391589
GU1495	12417	43785	1000	0.711111111111111	1.73845879775083	1.15070716697472	32	0.587751630776114
GU1495	31271	25273362	1000	0.000830860534124629	92.4065132586591	34.6781111205281	21	57.728402138131
GU1495	31964	3403786	1000	0.00293685756240822	20.1920712528609	18.4255185958897	10	1.76655265697123
GU1495	60481	4799109	1000	0.0416579879191835	18.3592103951486	4.89540526481863	200	13.46380513033
GU1495	62928	4376040	1000	0.00274097761534947	19.0765944874497	19.0744101837358	12	0.00218430371387868
GU1495	62977	3598621	1000	0.00138888888888889	35.9911075430144	26.8141712095349	5	9.17693633347943
GU1495	64471	2606748	1000	0.00230061349693252	36.1040137409772	20.8246571854566	6	15.2793565555206
GU1495	69328	5966222	1000	0.000837801608579088	34.53693480796	34.5340392353227	5	0.0028955726373141
GU1495	75379	3462095	1000	0.00346420323325635	20.7876104285439	16.96073117195	12	3.82687925659388
GU1495	76114	4727255	1000	0.00126876718122225	28.0594575335732	28.056487491745	6	0.00297004182819194
GU1495	76869	6078430	1000	0.00180921052631579	36.8227813666749	23.4888723262004	11	13.3339090404745
GU1495	78245	5625098	1000	0.00124400213257508	38.6282633126811	28.3347311700004	7	10.2935321426808
GU1495	85643	4574586	1000	0.00284090909090909	22.6621660591348	18.7349886092957	13	3.92717744983911
GU1495	94122	5251146	1000	0.00133257186369694	53.7964788717853	27.3756900953082	7	26.420788776477
GU1495	96563	4547930	1000	0.0021982853374368	25.2190366768022	21.3049243619239	10	3.9141123148783
GU1495	99287	4951371	1000	0.00747022006864527	19.0915816743078	11.526693729963	37	7.56488794434475
GU1495	101510	9702737	1000	0.00267930750206101	27.3045484563527	19.2932804396641	26	8.01126801668859
GU1495	103807	42575	1000	0.840909090909091	2.57673773448844	1.04032100029591	37	1.53641673419254
GU1495	155864	5620522	1000	0.7031305585201	5.78237230285301	1.19087894588816	3953	4.59149335696485
GU1495	156889	4719581	1000	0.00148273670832451	35.3804374555855	25.9504988351289	7	9.42993862045664
GU1495	158878	2903636	1000	0.00413080895008606	22.8843650177715	15.5268482818643	12	7.3575167359072
GU1495	160490	1852441	1000	0.00431499460625674	25.2320410558594	15.1904419796725	8	10.0415990761869
GU1495	164756	5920523	1000	0.00236406619385343	32.0383995243269	20.5426347664246	14	11.4957647579023
GU1495	170187	2160842	1000	0.00462534690101758	17.3729560534785	14.6696824550954	10	2.70327359838309
GU1495	171101	2038615	1000	0.0308823529411765	7.75844880084243	5.69284080945982	63	2.06560799138261
