Tax.ID	Frequency	Proportion	Total
1639	1	2.20165097403241e-07	4542046
2762	1	2.20165097403241e-07	4542046
2769	2	4.40330194806481e-07	4542046
2850	1	2.20165097403241e-07	4542046
5932	244	5.37202837663907e-05	4542046
10798	8	1.76132077922593e-06	4542046
31964	1	2.20165097403241e-07	4542046
35128	1	2.20165097403241e-07	4542046
35688	2	4.40330194806481e-07	4542046
36809	1	2.20165097403241e-07	4542046
43926	2	4.40330194806481e-07	4542046
48942	1	2.20165097403241e-07	4542046
52970	2	4.40330194806481e-07	4542046
63186	2	4.40330194806481e-07	4542046
65071	2	4.40330194806481e-07	4542046
75379	1	2.20165097403241e-07	4542046
76869	1	2.20165097403241e-07	4542046
78245	1	2.20165097403241e-07	4542046
85569	1	2.20165097403241e-07	4542046
96563	1	2.20165097403241e-07	4542046
160488	1	2.20165097403241e-07	4542046
160619	1	2.20165097403241e-07	4542046
169963	1	2.20165097403241e-07	4542046
171101	1	2.20165097403241e-07	4542046
176279	4	8.80660389612963e-07	4542046
176280	5	1.1008254870162e-06	4542046
189423	1	2.20165097403241e-07	4542046
189518	1	2.20165097403241e-07	4542046
190304	3	6.60495292209722e-07	4542046
190485	1	2.20165097403241e-07	4542046
190650	1	2.20165097403241e-07	4542046
196162	1	2.20165097403241e-07	4542046
203275	2	4.40330194806481e-07	4542046
214092	1	2.20165097403241e-07	4542046
216595	8	1.76132077922593e-06	4542046
220341	16	3.52264155845185e-06	4542046
224911	1	2.20165097403241e-07	4542046
226186	2	4.40330194806481e-07	4542046
231023	1	2.20165097403241e-07	4542046
232721	13	2.86214626624213e-06	4542046
234621	4	8.80660389612963e-07	4542046
243233	1	2.20165097403241e-07	4542046
243365	1	2.20165097403241e-07	4542046
246200	1	2.20165097403241e-07	4542046
259536	1	2.20165097403241e-07	4542046
264731	1	2.20165097403241e-07	4542046
266779	2	4.40330194806481e-07	4542046
267608	2	4.40330194806481e-07	4542046
267747	3	6.60495292209722e-07	4542046
272621	1	2.20165097403241e-07	4542046
272622	1	2.20165097403241e-07	4542046
272623	1	2.20165097403241e-07	4542046
272626	2	4.40330194806481e-07	4542046
272942	3	6.60495292209722e-07	4542046
279238	2	4.40330194806481e-07	4542046
288000	1	2.20165097403241e-07	4542046
292459	2	4.40330194806481e-07	4542046
296543	1	2.20165097403241e-07	4542046
296591	1	2.20165097403241e-07	4542046
309798	2	4.40330194806481e-07	4542046
311403	1	2.20165097403241e-07	4542046
312153	8	1.76132077922593e-06	4542046
313596	1	2.20165097403241e-07	4542046
313598	6	1.32099058441944e-06	4542046
314225	1	2.20165097403241e-07	4542046
314565	1	2.20165097403241e-07	4542046
316057	1	2.20165097403241e-07	4542046
316058	1	2.20165097403241e-07	4542046
318586	1	2.20165097403241e-07	4542046
320388	1	2.20165097403241e-07	4542046
322159	5	1.1008254870162e-06	4542046
323097	1	2.20165097403241e-07	4542046
323098	1	2.20165097403241e-07	4542046
324831	2	4.40330194806481e-07	4542046
326425	1	2.20165097403241e-07	4542046
330879	1	2.20165097403241e-07	4542046
331271	4	8.80660389612963e-07	4542046
334413	17	3.74280665585509e-06	4542046
337191	1	2.20165097403241e-07	4542046
338969	4	8.80660389612963e-07	4542046
340100	2	4.40330194806481e-07	4542046
340322	1	2.20165097403241e-07	4542046
347515	2	4.40330194806481e-07	4542046
349101	2	4.40330194806481e-07	4542046
349102	2	4.40330194806481e-07	4542046
349215	1	2.20165097403241e-07	4542046
355277	1	2.20165097403241e-07	4542046
358220	15	3.30247646104861e-06	4542046
359786	2	4.40330194806481e-07	4542046
360102	2	4.40330194806481e-07	4542046
360107	1	2.20165097403241e-07	4542046
365044	1	2.20165097403241e-07	4542046
365046	5	1.1008254870162e-06	4542046
367928	1	2.20165097403241e-07	4542046
369723	2	4.40330194806481e-07	4542046
370554	2	4.40330194806481e-07	4542046
373153	2	4.40330194806481e-07	4542046
374931	1	2.20165097403241e-07	4542046
376686	84	1.84938681818722e-05	4542046
377628	1	2.20165097403241e-07	4542046
379066	1	2.20165097403241e-07	4542046
379731	1	2.20165097403241e-07	4542046
381754	1	2.20165097403241e-07	4542046
386656	2	4.40330194806481e-07	4542046
390333	1	2.20165097403241e-07	4542046
391008	2	4.40330194806481e-07	4542046
391295	1	2.20165097403241e-07	4542046
391296	1	2.20165097403241e-07	4542046
391735	1	2.20165097403241e-07	4542046
392499	1	2.20165097403241e-07	4542046
393305	1	2.20165097403241e-07	4542046
395019	2	4.40330194806481e-07	4542046
395495	2	4.40330194806481e-07	4542046
396588	1	2.20165097403241e-07	4542046
397945	1	2.20165097403241e-07	4542046
398578	7	1.54115568182269e-06	4542046
399742	1	2.20165097403241e-07	4542046
399781	1	2.20165097403241e-07	4542046
400667	2	4.40330194806481e-07	4542046
401473	1	2.20165097403241e-07	4542046
402612	45	9.90742938314583e-06	4542046
402626	1	2.20165097403241e-07	4542046
405416	1	2.20165097403241e-07	4542046
405566	5	1.1008254870162e-06	4542046
410289	1	2.20165097403241e-07	4542046
411154	1	2.20165097403241e-07	4542046
412022	1	2.20165097403241e-07	4542046
412133	3	6.60495292209722e-07	4542046
412694	2	4.40330194806481e-07	4542046
419947	1	2.20165097403241e-07	4542046
420662	3	6.60495292209722e-07	4542046
434922	1	2.20165097403241e-07	4542046
434923	1	2.20165097403241e-07	4542046
435590	17	3.74280665585509e-06	4542046
439843	16	3.52264155845185e-06	4542046
443906	2	4.40330194806481e-07	4542046
452637	2	4.40330194806481e-07	4542046
452638	6	1.32099058441944e-06	4542046
452652	1	2.20165097403241e-07	4542046
452662	1	2.20165097403241e-07	4542046
454169	16	3.52264155845185e-06	4542046
456481	2	4.40330194806481e-07	4542046
458233	1	2.20165097403241e-07	4542046
465515	11	2.42181607143565e-06	4542046
467705	1	2.20165097403241e-07	4542046
469371	1	2.20165097403241e-07	4542046
469604	1	2.20165097403241e-07	4542046
469607	1	2.20165097403241e-07	4542046
471223	1	2.20165097403241e-07	4542046
479431	1	2.20165097403241e-07	4542046
479436	3	6.60495292209722e-07	4542046
481009	1	2.20165097403241e-07	4542046
488223	1	2.20165097403241e-07	4542046
491915	6	1.32099058441944e-06	4542046
491916	1	2.20165097403241e-07	4542046
502800	1	2.20165097403241e-07	4542046
504728	2	4.40330194806481e-07	4542046
509169	2	4.40330194806481e-07	4542046
509170	3	6.60495292209722e-07	4542046
509173	5	1.1008254870162e-06	4542046
515619	1	2.20165097403241e-07	4542046
516950	1	2.20165097403241e-07	4542046
521095	1	2.20165097403241e-07	4542046
521097	4	8.80660389612963e-07	4542046
522373	4	8.80660389612963e-07	4542046
525284	2	4.40330194806481e-07	4542046
525919	42	9.24693409093611e-06	4542046
530564	1	2.20165097403241e-07	4542046
531844	2	4.40330194806481e-07	4542046
535289	4	8.80660389612963e-07	4542046
543728	6	1.32099058441944e-06	4542046
543891	1	2.20165097403241e-07	4542046
543913	37	8.14610860391991e-06	4542046
544556	2	4.40330194806481e-07	4542046
548476	1	2.20165097403241e-07	4542046
552536	1	2.20165097403241e-07	4542046
553174	1	2.20165097403241e-07	4542046
553190	2	4.40330194806481e-07	4542046
553199	63	1.38704011364042e-05	4542046
557600	1	2.20165097403241e-07	4542046
557722	1	2.20165097403241e-07	4542046
557760	2	4.40330194806481e-07	4542046
561276	1	2.20165097403241e-07	4542046
562019	1	2.20165097403241e-07	4542046
563174	1	2.20165097403241e-07	4542046
568816	1	2.20165097403241e-07	4542046
572477	1	2.20165097403241e-07	4542046
574093	3	6.60495292209722e-07	4542046
575614	1	2.20165097403241e-07	4542046
585394	1	2.20165097403241e-07	4542046
585396	16	3.52264155845185e-06	4542046
595537	7	1.54115568182269e-06	4542046
596153	14	3.08231136364537e-06	4542046
596154	11	2.42181607143565e-06	4542046
633149	2	4.40330194806481e-07	4542046
633699	3	6.60495292209722e-07	4542046
640081	2	4.40330194806481e-07	4542046
643561	4	8.80660389612963e-07	4542046
644801	1	2.20165097403241e-07	4542046
649349	3	6.60495292209722e-07	4542046
655815	1	2.20165097403241e-07	4542046
657309	3	6.60495292209722e-07	4542046
657315	9	1.98148587662917e-06	4542046
657317	2	4.40330194806481e-07	4542046
657318	1	2.20165097403241e-07	4542046
657321	1	2.20165097403241e-07	4542046
657322	1	2.20165097403241e-07	4542046
667015	1	2.20165097403241e-07	4542046
680646	2	4.40330194806481e-07	4542046
684738	1	2.20165097403241e-07	4542046
688245	1	2.20165097403241e-07	4542046
688270	2	4.40330194806481e-07	4542046
690566	1	2.20165097403241e-07	4542046
691437	2	4.40330194806481e-07	4542046
693978	1	2.20165097403241e-07	4542046
695560	7	1.54115568182269e-06	4542046
697283	1	2.20165097403241e-07	4542046
698761	1	2.20165097403241e-07	4542046
698973	4	8.80660389612963e-07	4542046
702113	1	2.20165097403241e-07	4542046
